"byway_id","name","designats","state","source","geom_geojson"
"667","Arkansas Scenic 7 Byway","Arkansas State Scenic Byway, National Forest Scenic Byway","LA","https://geo.dot.gov/server/rest/services/US_Scenic_Byways/MapServer","{""type"":""MultiLineString"",""coordinates"":[[[-92.724747,33.014381],[-92.724747143,33.01439]]]}"
"671","Creole Nature Trail","All-American Road, National Scenic Byway, Louisiana State Scenic Byway","LA","https://geo.dot.gov/server/rest/services/US_Scenic_Byways/MapServer","{""type"":""MultiLineString"",""coordinates"":[[[-93.461800001,29.772739],[-93.464202999,29.770599],[-93.506569,29.767941],[-93.559303,29.761669],[-93.586182001,29.76115],[-93.806793,29.76433],[-93.855438001,29.760031],[-93.863762,29.763309],[-93.872001999,29.764],[-93.886108,29.769699],[-93.893539,29.766898999]],[[-93.376350964,30.215779986],[-93.376038,30.162999999],[-93.368178999,30.15345],[-93.367477,30.12443],[-93.359283,30.113741],[-93.360931,30.08235],[-93.342163,30.05744],[-93.339394,30.034981],[-93.33934,30.016239],[-93.342903,30.008600001],[-93.344681,29.99754],[-93.356033,29.993759],[-93.365097,29.993641001],[-93.367149,29.991989],[-93.36734,29.951611],[-93.375153,29.93705],[-93.388451,29.89502],[-93.410049,29.888189],[-93.424797,29.87887],[-93.443352,29.872259],[-93.454674,29.86643],[-93.466003,29.849871],[-93.468689,29.82119],[-93.474602,29.812759],[-93.476470999,29.8039],[-93.471138,29.79668],[-93.463768,29.774811],[-93.461800001,29.772739]],[[-93.233788,29.78879],[-93.282837,29.78513],[-93.294022,29.78639],[-93.30249,29.787991],[-93.309128,29.79283],[-93.317558,29.795819999],[-93.335197001,29.79958],[-93.344269,29.803829001],[-93.350662,29.80378],[-93.351662,29.802361],[-93.349876,29.797199],[-93.3489,29.77644],[-93.367821,29.76712],[-93.417412,29.768770001],[-93.437149,29.77158],[-93.461800001,29.772739]],[[-93.233788,29.78879],[-93.217262,29.789829],[-93.215729,29.78492],[-93.213982,29.78392],[-93.155167,29.786819],[-93.114325999,29.786051]],[[-93.11129,29.815901],[-93.130981,29.81583],[-93.134483,29.810551],[-93.18206,29.804411],[-93.197571,29.804211],[-93.200958,29.8015],[-93.214813,29.80088],[-93.217628,29.797501],[-93.231033,29.797421],[-93.233788,29.78879]],[[-93.213959,30.17621],[-93.214043,30.197029]],[[-93.11129,29.815901],[-93.110312999,29.8426],[-93.079811,29.86812],[-93.079391,29.937234],[-93.088661,29.95216],[-93.088465,30.009413],[-93.128623,30.00909],[-93.128846,30.016074],[-93.20475,30.015449999],[-93.205139,30.01186],[-93.212578,30.011760999],[-93.213959,30.17621]],[[-93.128837993,30.157913012],[-93.179442999,30.158051],[-93.179863,30.176189],[-93.213959,30.17621]],[[-93.128837993,30.157913012],[-93.129379,30.24452]],[[-93.128838,30.157909],[-93.128837993,30.157913012]],[[-93.088465,30.009413],[-93.088219,30.036159999],[-93.086533,30.03793],[-93.081444,30.03863],[-93.080078,30.041],[-93.080452,30.155371],[-93.083153,30.157249],[-93.128837993,30.157913012]],[[-93.11129,29.815901],[-93.114325999,29.786051]],[[-93.114325999,29.786051],[-93.065567001,29.78084],[-93.027092001,29.77161],[-92.985428,29.76827],[-92.954819,29.763029],[-92.857712,29.738290999],[-92.761909,29.717559999],[-92.726439999,29.71261],[-92.711891,29.70849],[-92.682182,29.70841],[-92.619918999,29.692070001],[-92.614677,29.68944]]]}"
"673","Jean Lafitte Scenic Byway","Louisiana State Scenic Byway","LA","https://geo.dot.gov/server/rest/services/US_Scenic_Byways/MapServer","{""type"":""MultiLineString"",""coordinates"":[[[-92.138584405,29.983881465],[-92.154762,29.984830999],[-92.161186,29.987301],[-92.191299,29.991409],[-92.264343001,29.991500999],[-92.316886999,30.006861],[-92.393897999,30.005529],[-92.41198,30.00745],[-92.492339999,30.0072],[-92.495323,30.009081],[-92.495796,30.023331],[-92.498734,30.025761001],[-92.513748001,30.025789],[-92.513733,30.021669],[-92.515053,30.021490001],[-92.617798,30.021191],[-92.623543001,30.02343],[-92.639069001,30.02347],[-92.641403001,30.02508],[-92.646294,30.035959],[-92.646759,30.052440999],[-92.654259,30.06889],[-92.669433999,30.077949999],[-92.671303,30.080669],[-92.678177,30.078239001],[-92.683678,30.089809],[-92.687592,30.08847],[-92.688698,30.090521],[-92.703552,30.081619],[-92.710083,30.079821],[-92.73497,30.067369],[-92.819939001,30.06488],[-92.824982,30.06679],[-92.868851,30.066560999],[-92.87561,30.06991],[-92.910309,30.07221],[-92.911591,30.07419],[-92.911873,30.091579001],[-92.918419,30.093639],[-92.920021,30.09557],[-92.920029,30.111641],[-92.940063,30.11165],[-92.941093,30.110380001],[-92.962318,30.11167],[-92.962593,30.123448999],[-92.965134,30.126119999],[-93.080176999,30.126011]],[[-92.131126001,29.982771],[-92.134613,29.978029],[-92.141983,29.954769],[-92.153992,29.95557],[-92.158348,29.94647],[-92.159538,29.93289],[-92.16169,29.9293],[-92.16198,29.92185],[-92.165237,29.90526],[-92.167763,29.900169],[-92.170769,29.881069],[-92.17466,29.876301],[-92.1772,29.86562],[-92.175322999,29.84461],[-92.182739,29.841949],[-92.193359,29.843769],[-92.200508,29.84207],[-92.21476,29.841940001],[-92.224487,29.845831],[-92.239082,29.846040999],[-92.252563001,29.85206],[-92.257072,29.85116],[-92.26609,29.8458],[-92.296562001,29.845631],[-92.299149,29.84058],[-92.313164,29.82633],[-92.327919,29.82333],[-92.341179001,29.81184],[-92.341782,29.786559999],[-92.330238,29.765909],[-92.329964001,29.751089],[-92.32766,29.742861],[-92.360763999,29.685431],[-92.372047,29.654199999],[-92.396339,29.64893],[-92.453697,29.646610001],[-92.491348,29.65439],[-92.516411,29.65733],[-92.575240999,29.671181],[-92.593407,29.677798999],[-92.6147,29.689449]],[[-92.01902,30.21731],[-92.027977,30.211],[-92.054207,30.201099],[-92.058632,30.193741],[-92.08046,30.1723],[-92.086479,30.158779],[-92.123657,30.116859],[-92.124672001,30.110571],[-92.123687999,30.00095],[-92.125481,29.99831],[-92.134102,29.99362],[-92.138584405,29.983881465]],[[-92.131126001,29.982771],[-92.138584405,29.983881465]],[[-91.934441,30.11974],[-91.874268,30.05349],[-91.851738,30.03352],[-91.84198,30.03112],[-91.816948,30.00255],[-91.841057,29.98559],[-91.891212,29.984541],[-91.910179,29.966299001],[-91.93969,29.963091],[-91.966208999,29.948959],[-92.014061001,29.9555],[-92.031052,29.96298],[-92.048447,29.963449],[-92.058868,29.961571],[-92.066818,29.96254],[-92.101868,29.971621],[-92.110901,29.97986],[-92.131126001,29.982771]]]}"
"668","Bayou Teche Scenic Byway","Louisiana State Scenic Byway","LA","https://geo.dot.gov/server/rest/services/US_Scenic_Byways/MapServer","{""type"":""MultiLineString"",""coordinates"":[[[-91.967589999,30.54665],[-91.979117999,30.52424],[-91.987862,30.51363],[-92.002419001,30.50696],[-91.996384,30.486521],[-91.982697001,30.480049],[-91.978508,30.470399999],[-91.980179,30.46072],[-91.977341,30.45565],[-91.963814,30.44665],[-91.940948,30.404699],[-91.932777,30.402651001],[-91.931648,30.39736]],[[-91.829532929,30.122490149],[-91.871933,30.13578],[-91.878632,30.131169999],[-91.882621999,30.13422],[-91.892418,30.135429],[-91.909012,30.12904],[-91.923141001,30.12849],[-91.931969,30.130720001],[-91.943176,30.129431]],[[-91.931648,30.39736],[-91.926307999,30.398029001],[-91.920279999,30.383789],[-91.917084,30.38266],[-91.890121,30.36095],[-91.863899,30.347179],[-91.856758,30.34185],[-91.851226999,30.334551],[-91.830116,30.342350001],[-91.82663,30.33042],[-91.826911999,30.322460001],[-91.832371185,30.313760942]],[[-91.931648,30.39736],[-91.927834,30.38147],[-91.924461,30.37417],[-91.91497,30.36454],[-91.856499,30.33499],[-91.85894,30.327311],[-91.869659,30.319440999],[-91.879929,30.316],[-91.888512,30.316151],[-91.901909,30.313789],[-91.925484,30.30723],[-91.934052,30.302441],[-91.936348,30.298519],[-91.929497,30.288639001],[-91.900169,30.27268],[-91.899338,30.27364],[-91.895561,30.270080999],[-91.892029,30.26582],[-91.888931,30.25359],[-91.881752,30.23782],[-91.876282001,30.22843],[-91.866791,30.217210999],[-91.862213,30.215561],[-91.855171,30.21595],[-91.84021,30.219891],[-91.8349,30.217899],[-91.831902,30.21456],[-91.833038,30.21385],[-91.827583001,30.20368],[-91.819183,30.17392],[-91.821983,30.149481001],[-91.829109969,30.123980295]],[[-91.784538,29.913639],[-91.785728,29.919420001],[-91.79998,29.919411],[-91.803658001,29.9228],[-91.815903,29.92251],[-91.820343,29.92494],[-91.818611,29.93508],[-91.822929,29.942659],[-91.823311,29.947941],[-91.820038,29.9653],[-91.821983,29.967131],[-91.828171,29.967319],[-91.838226,29.970949],[-91.841057,29.98559]],[[-91.832371185,30.313760942],[-91.813713,30.313801],[-91.805557,30.312189],[-91.794571,30.312349],[-91.788017,30.314131001],[-91.785042,30.31168],[-91.767647,30.308281001],[-91.762093,30.305299999],[-91.749077,30.306049],[-91.744423,30.29882],[-91.745102,30.29207],[-91.741562001,30.285271],[-91.73597,30.279579],[-91.735947,30.26214],[-91.728477,30.254919],[-91.723808,30.24781],[-91.715828,30.24501],[-91.708679,30.240259],[-91.703339001,30.23381],[-91.695311999,30.231239],[-91.693512,30.21884],[-91.703049,30.21143],[-91.709229001,30.21452],[-91.713539001,30.211491001],[-91.728439001,30.20647],[-91.732178,30.20336],[-91.732985999,30.19776],[-91.735687,30.19541],[-91.755852001,30.192301],[-91.766403,30.178699],[-91.768044,30.170839],[-91.788094,30.15901],[-91.789558,30.14506],[-91.798882,30.131670001],[-91.802231,30.12398],[-91.822456,30.12207]],[[-91.832371185,30.313760942],[-91.84108,30.305401],[-91.893707,30.2756],[-91.885696,30.26572],[-91.881401,30.252081],[-91.877579,30.24511],[-91.868659999,30.240471],[-91.851357,30.23637],[-91.845543,30.232771],[-91.841553,30.231778999],[-91.833649,30.232849],[-91.826218001,30.228901],[-91.823463,30.2244],[-91.822189,30.2202],[-91.825508,30.217751],[-91.825699,30.214649],[-91.820374,30.202829],[-91.810921,30.171579],[-91.808296,30.152739999],[-91.822456,30.12207]],[[-91.829109969,30.123980295],[-91.829532929,30.122490149]],[[-91.829532929,30.122490149],[-91.837997,30.10401],[-91.84391,30.09479],[-91.844963,30.08905],[-91.814613001,30.04563]],[[-91.824181,30.122311],[-91.829109969,30.123980295]],[[-91.824181,30.122311],[-91.828018,30.101379],[-91.826752,30.080509],[-91.822571,30.06694],[-91.812942999,30.05213],[-91.808197,30.04785],[-91.801819,30.04496]],[[-91.822456,30.12207],[-91.824181,30.122311]],[[-91.818417231,30.004085069],[-91.811950982,30.010118055]],[[-91.814613001,30.04563],[-91.814751001,30.03997],[-91.823662,30.030569],[-91.823608,30.014721],[-91.826408,30.01263],[-91.818417231,30.004085069]],[[-91.818417231,30.004085069],[-91.809624,29.998050999],[-91.755707,29.977280001],[-91.723960999,29.958790001],[-91.679227542,29.927363383]],[[-91.801819,30.04496],[-91.800781,30.042311],[-91.801804,30.038441],[-91.814613001,30.04563]],[[-91.811950982,30.010118055],[-91.807549,30.014298999],[-91.792061,30.011620001],[-91.759903,30.011909],[-91.737350001,30.00894],[-91.729523,30.010309],[-91.72728,30.01325],[-91.726898,30.02536],[-91.736633,30.04557],[-91.738563999,30.053699],[-91.736794,30.06415],[-91.739647,30.070959],[-91.745117,30.074369],[-91.758102,30.075371],[-91.761711,30.07412],[-91.770927,30.06735],[-91.777512,30.057301],[-91.788193,30.057671],[-91.799019,30.04954],[-91.801819,30.04496]],[[-91.811950982,30.010118055],[-91.806739999,30.004761],[-91.784447,29.993409999],[-91.754639,29.981899],[-91.726356999,29.965771],[-91.67794,29.930611],[-91.662917999,29.91811],[-91.653342999,29.90773],[-91.6492,29.90563],[-91.619133,29.89921],[-91.585632,29.87989],[-91.560593,29.874929],[-91.549469,29.87841],[-91.533478,29.89028],[-91.527557,29.89122],[-91.524071,29.88962],[-91.520668001,29.885281],[-91.519592,29.869049],[-91.522789,29.860769],[-91.539337,29.836630001],[-91.539322,29.83359],[-91.537277,29.831739],[-91.520538,29.83106],[-91.502357001,29.838751],[-91.478798001,29.85413],[-91.469101001,29.85375],[-91.458946,29.848921],[-91.449417,29.83884],[-91.448479,29.827881],[-91.438332001,29.80662],[-91.45536,29.8015],[-91.461014001,29.800579],[-91.466438,29.802151],[-91.474213,29.800631],[-91.494476,29.793329],[-91.491158,29.78422],[-91.480682,29.77516],[-91.459267,29.768849999],[-91.432983,29.764629],[-91.433962346,29.760410151]],[[-91.784538,29.913639],[-91.735023,29.91363],[-91.718086,29.930400999],[-91.694946,29.9118],[-91.679227542,29.927363383]],[[-91.658859,29.834881],[-91.661461,29.82601],[-91.667518999,29.821779],[-91.668114,29.805031],[-91.66954,29.801991],[-91.67543,29.79566],[-91.689010999,29.78758],[-91.693123001,29.786908999],[-91.699013,29.789129],[-91.712479,29.790159001],[-91.718322999,29.78787],[-91.728142,29.787648999],[-91.734306,29.783769999],[-91.752701,29.779130999],[-91.773201,29.77664],[-91.774498,29.785659999],[-91.794823001,29.803070001],[-91.794441,29.805811],[-91.796509,29.80966],[-91.796387,29.820101],[-91.789886,29.835560001],[-91.784187,29.877131],[-91.784538,29.913639]],[[-91.679227542,29.927363383],[-91.655585999,29.904599999],[-91.643539,29.900129],[-91.629128,29.897539001],[-91.61884941,29.891772014]],[[-91.547624679,29.841099713],[-91.558594,29.836121],[-91.573227001,29.83354],[-91.598839,29.836309],[-91.658859,29.834881]],[[-91.658859,29.834881],[-91.65229,29.847191],[-91.630074001,29.87052],[-91.627197,29.879219],[-91.61884941,29.891772014]],[[-91.61884941,29.891772014],[-91.588448,29.877501],[-91.547624679,29.841099713]],[[-91.547624679,29.841099713],[-91.544701,29.838449001],[-91.544037,29.83041],[-91.54126,29.827080001],[-91.532043,29.82303],[-91.518143,29.82477],[-91.515198,29.823709],[-91.510269,29.809481],[-91.500618001,29.8016],[-91.501266,29.795309001],[-91.497543,29.784861],[-91.489128,29.77471],[-91.476692,29.768709001],[-91.465157,29.76528],[-91.433962346,29.760410151]],[[-91.428379763,29.759794411],[-91.430649,29.751289],[-91.440338,29.73638],[-91.438568001,29.724159],[-91.439438,29.721701],[-91.44558,29.71858],[-91.459427,29.715509],[-91.462601,29.712891],[-91.464058,29.705009],[-91.461853,29.69076],[-91.486137,29.666121],[-91.494109999,29.654880999],[-91.505959,29.642539999],[-91.512863,29.63809],[-91.527412,29.635771],[-91.534576,29.631459999],[-91.537003,29.62813],[-91.539673,29.6166],[-91.539162,29.60869],[-91.535439,29.605221],[-91.521332,29.60017],[-91.517899,29.592029999],[-91.521797001,29.582109],[-91.533798,29.57205],[-91.533051,29.569401],[-91.525749,29.561501],[-91.525757,29.559361]],[[-91.433962346,29.760410151],[-91.428379763,29.759794411]],[[-91.428379763,29.759794411],[-91.408478,29.757420001],[-91.396889,29.750759],[-91.391441,29.739679],[-91.383141,29.706949],[-91.384972,29.70355],[-91.370781001,29.697941],[-91.363251001,29.697100001],[-91.362907,29.698931],[-91.337433001,29.71517],[-91.31279,29.724250999],[-91.306137,29.721539999],[-91.300812,29.68853],[-91.29628,29.68215],[-91.29126,29.67849],[-91.281067,29.67893],[-91.277580001,29.681601],[-91.270897,29.690519],[-91.2631,29.705509],[-91.257843,29.70907],[-91.241287,29.710699],[-91.236801001,29.709859999],[-91.23362,29.707491],[-91.227493,29.69644],[-91.223419,29.692829],[-91.203003,29.701139],[-91.198891001,29.70038],[-91.201767,29.706011001],[-91.19651,29.71368],[-91.190193,29.719339],[-91.190613,29.72345],[-91.181488,29.726271],[-91.176582001,29.732849],[-91.174767001,29.764499999],[-91.177139,29.77774],[-91.171889999,29.789248999],[-91.170089999,29.800119],[-91.174088,29.831881],[-91.190018,29.84725],[-91.205498,29.865810001],[-91.208481,29.875731],[-91.20768,29.883949],[-91.20932,29.89793],[-91.216713,29.907459]]]}"
