place_id,name,states,acres,owner_name,designation,ecoregion,ecoregion_rank,national_rank,rank_top500,in_top500,rank_top1000,in_top1000
1896,Kickapoo Cavern State Park,TX,6391,Texas Parks and Wildlife Department,State Park,Edwards Plateau,5,4901,,FALSE,387,TRUE
142,Arrowwood National Wildlife Refuge,ND,13262,U.S. Fish & Wildlife Service,National Wildlife Refuge,Dakota Mixed-Grass Prairie,10,4975,,FALSE,388,TRUE
6036,Rice Lake State Fish and Wildlife Area,IL,7061,Other State Land,State Conservation Area,Central Tallgrass Prairie,4,5010,,FALSE,389,TRUE
1633,Hillside National Wildlife Refuge,MS,15482,U.S. Fish & Wildlife Service,National Wildlife Refuge,Mississippi River Alluvial Plain,9,5055,,FALSE,390,TRUE
8042,Lafayette Wildlife Management Area,AR,14590,State Fish and Wildlife,State Conservation Area,Upper West Gulf Coastal Plain,13,5267,,FALSE,391,TRUE
5802,Wlf - Lake Anacoco / Lake Vernon,LA,22731,State Fish and Wildlife,State Recreation Area,West Gulf Coastal Plain,11,5358,,FALSE,392,TRUE
7919,Matador Wildlife Management Area,TX,28288,Texas Parks and Wildlife Department,State Conservation Area,Southern Shortgrass Prairie,13,5477,,FALSE,393,TRUE
6603,Yankee Springs Recreation Area,MI,4595,Michigan Department of Natural Resources,State Recreation Area,North Central Tillplain,5,5668,,FALSE,394,TRUE
7953,Mad Island Wildlife Management Area,TX,7213,Texas Parks and Wildlife Department,State Conservation Area,Gulf Coast Prairies And Marshes,12,5714,,FALSE,395,TRUE
7837,Appomattox-Buckingham State Forest,VA,19430,VA Dept of Forestry,State Forest,Piedmont,12,5826,,FALSE,396,TRUE
5428,Oologah Wildlife Management Area,OK,15918,Department of Wildlife Conservation,State Conservation Area,Osage Plains/Flint Hills Prairie,20,5945,,FALSE,397,TRUE
1585,Hatchie National Wildlife Refuge,TN,9437,U.S. Fish & Wildlife Service,National Wildlife Refuge,Upper East Gulf Coastal Plain,21,5972,,FALSE,398,TRUE
4876,Delaware Bayshore,NJ,2634,Wildlife Preserves,Nature,North Atlantic Coast,9,6140,,FALSE,399,TRUE
3216,Ridgefield National Wildlife Refuge,WA,2684,U.S. Fish & Wildlife Service,National Wildlife Refuge,Willamette Valley - Puget Trough - Georgia Basin: Temperate Broadleaf And Mixed Forests,5,6173,,FALSE,400,TRUE
5484,Ozark Recreation Area,AR,17132,Unknown,Recreation Area,Crosstimbers And Southern Tallgrass Prairie,14,6270,,FALSE,401,TRUE
2618,Glacier Peak I - Mt. Baker National Forest,WA,13944,US Forest Service,Inventoried Roadless Area,North Cascades,11,54,363,TRUE,402,TRUE
1159,Casto Bluff - Dixie National Forest,UT,86013,US Forest Service,Inventoried Roadless Area,Utah High Plateaus,11,71,364,TRUE,403,TRUE
1003,Galiuro Wilderness - Coronado National Forest,AZ,77314,US Forest Service,National Forest,Apache Highlands,16,151,,FALSE,404,TRUE
3979,Emigrant Wilderness - Stanislaus National Forest,CA,112536,US Forest Service,National Forest,Sierra Nevada,20,168,365,TRUE,405,TRUE
2314,Santa Cruz - Los Padres National Forest,CA,21060,US Forest Service,Inventoried Roadless Area,California Central Coast,6,172,366,TRUE,406,TRUE
6211,Wilcox Lake Wild Forest,NY,112565,NYS Department of Environmental Conservation,State Forest,Northern Appalachian / Acadian,18,185,,FALSE,407,TRUE
860,Apache Kid Wilderness - Cibola National Forest,NM,44509,US Forest Service,National Forest,Arizona-New Mexico Mountains,3,190,367,TRUE,408,TRUE
3571,South San Juan Wilderness - San Juan National Forest,CO,71803,US Forest Service,National Forest,Southern Rocky Mountains,9,202,368,TRUE,409,TRUE
2837,Quilcene - Olympic National Forest,WA,8813,US Forest Service,Inventoried Roadless Area,Pacific Northwest Coast,4,222,369,TRUE,410,TRUE
5454,Mission Mountains Tribal Wilderness,MT,91972,Unknown,,Canadian Rocky Mountains,5,262,370,TRUE,411,TRUE
654,Canyonlands National Park,UT,334098,National Park Service,National Park,Colorado Plateau,17,341,371,TRUE,412,TRUE
2650,Mark O. Hatfield Wilderness - Mt. Hood National Forest,OR,39492,US Forest Service,National Forest,West Cascades,9,348,372,TRUE,413,TRUE
813,Tray Mountain Wilderness - Chattahoochee National Forest,GA,7832,US Forest Service,National Forest,Southern Blue Ridge,11,355,373,TRUE,414,TRUE
174,Flaming Gorge - Ashley National Forest,"UT, WY",74575,US Forest Service,National Recreation Area,Utah-Wyoming Rocky Mountains,12,374,374,TRUE,415,TRUE
117,Yuki Wilderness - Arcata Field Office,CA,15501,Bureau of Land Management,National Public Lands,California North Coast,6,422,375,TRUE,416,TRUE
2242,Bear - Marshall - Scapegoat - Swan - Lolo National Forest,MT,117686,US Forest Service,Inventoried Roadless Area,Middle Rockies - Blue Mountains,21,482,376,TRUE,417,TRUE
2808,Hungry Ridge - Okanogan National Forest,WA,8708,US Forest Service,Inventoried Roadless Area,Okanagan,10,663,377,TRUE,418,TRUE
2713,Kingston Range Wilderness - Needles Field Office,CA,110289,Bureau of Land Management,"National Public Lands
",Mojave Desert,12,832,378,TRUE,419,TRUE
3716,Trinity Alps Wilderness - Shasta National Forest,CA,112918,US Forest Service,National Forest,Klamath Mountains,7,841,379,TRUE,420,TRUE
5041,Solana State Forest,MN,54854,Minnesota Department of Natural Resources,State Resource Management Area,Superior Mixed Forest,35,916,,FALSE,421,TRUE
7794,Flaming Gorge Reservoir National Recreation Area - Ashley National Forest,WY,35723,Bureau of Reclamation & US Forest Service,,Wyoming Basins,16,1034,,FALSE,422,TRUE
4117,Arc Dome Wilderness - Toiyabe National Forest,NV,120458,US Forest Service,National Forest,Great Basin,34,1172,,FALSE,423,TRUE
7781,Susquehannock State Forest,PA,228485,PA Bureau of Forestry,State Forest,High Allegheny Plateau,11,1244,380,TRUE,424,TRUE
1199,Dry Valley Rim Wilderness Study Area - Eagle Lake Field Office,"CA, NV",92251,Bureau of Land Management,Wilderness Study Area,Columbia Plateau,21,1242,381,TRUE,425,TRUE
1222,Little Picacho Wilderness - El Centro Field Office,CA,35456,Bureau of Land Management,"National Public Lands
",Sonoran Desert,10,1290,382,TRUE,426,TRUE
1131,Wild and Scenic Rivers - Recreational - Deschutes National Forest,OR,19027,US Forest Service,Wild and Scenic River,East Cascades - Modoc Plateau,13,1450,383,TRUE,427,TRUE
7100,Moshannon State Forest,PA,161311,PA Bureau of Forestry,State Forest,Central Appalachian Forest,27,1545,,FALSE,428,TRUE
783,Channel Islands National Park,CA,67899,National Park Service,National Park,California South Coast,18,1671,,FALSE,429,TRUE
8074,Sault Ste. Marie State Forest Area,MI,133936,Michigan Department of Natural Resources,State Conservation Area,Great Lakes,11,2046,384,TRUE,430,TRUE
2887,Leatherwood Wilderness - Ozark National Forest,AR,16631,US Forest Service,National Forest,Ozarks,3,2181,385,TRUE,431,TRUE
6927,Gray Davis Dye Creek Preserve,CA,37309,Other State,State Conservation Area,Great Central Valley,12,2197,386,TRUE,432,TRUE
1344,Florida Panther National Wildlife Refuge,FL,26389,U.S. Fish & Wildlife Service,National Wildlife Refuge,Tropical Florida,9,2467,,FALSE,433,TRUE
2079,Big Hatchet Mountains - Las Cruces District Office,NM,27696,Bureau of Land Management,Wilderness Study Area,Chihuahuan Desert,11,2591,,FALSE,434,TRUE
65,Bradwell Bay Wilderness - Apalachicola National Forest,FL,24222,US Forest Service,National Forest,East Gulf Coastal Plain,5,3048,,FALSE,435,TRUE
6933,White Earth State Forest,MN,4337,Minnesota Department of Natural Resources,State Resource Management Area,Prairie-Forest Border,6,3063,,FALSE,436,TRUE
4927,Atoka Public Hunting Area,OK,12906,Department of Wildlife Conservation,State Conservation Area,Ouachita Mountains,6,3374,,FALSE,437,TRUE
5435,Apishapa,CO,11502,Colorado Division of Wildlife,State Conservation Area,Central Shortgrass Prairie,6,3527,,FALSE,438,TRUE
537,Indian Creek - Buffalo Gap National Grassland,SD,24518,US Forest Service,Inventoried Roadless Area,Northern Great Plains Steppe,24,3744,,FALSE,439,TRUE
5561,South Cumberland,TN,17373,Tennessee Department of Environment and Conservation,State Park,Cumberlands And Southern Ridge And Valley,13,3872,,FALSE,440,TRUE
5581,Brasher State Forest,NY,4537,NYS Department of Environmental Conservation,State Forest,St. Lawrence - Champlain Valley,5,3954,,FALSE,441,TRUE
6059,Alligator River Game Land Dedicated Nature Preserve - Alligator River Game Land,NC,13289,NC Wildlife Resources Commission,,Mid-Atlantic Coastal Plain,17,4018,,FALSE,442,TRUE
3468,Salt Plains National Wildlife Refuge,OK,19917,U.S. Fish & Wildlife Service,National Wildlife Refuge,Central Mixed-Grass Prairie,4,4032,,FALSE,443,TRUE
6538,Hamilton Ridge Wildlife Management Area,"GA, SC",13268,South Carolina Department of Natural Resources,State Conservation Area,South Atlantic Coastal Plain,12,4228,,FALSE,444,TRUE
6094,Pocomoke River Sf,MD,4281,MD Department of Natural Resources,State Forest,Chesapeake Bay Lowlands,8,4279,,FALSE,445,TRUE
3054,Pisgah State Park - Critria 1 lands,NH,4594,State of New Hampshire - DNCR/DFL + DPR,State Park,Lower New England / Northern Piedmont,8,4385,,FALSE,446,TRUE
7957,Willow-Run State Wildlife Management Area,MN,3372,Minnesota Department of Natural Resources,State Conservation Area,Northern Tallgrass Prairie,7,4604,,FALSE,447,TRUE
5672,Alexander State Forest Wildlife Management Area,LA,8452,State Department of Agriculture,State Conservation Area,West Gulf Coastal Plain,10,4734,,FALSE,448,TRUE
1988,Lake Alice National Wildlife Refuge,ND,8482,U.S. Fish & Wildlife Service,National Wildlife Refuge,Dakota Mixed-Grass Prairie,9,4834,,FALSE,449,TRUE
4986,Deer Ridge Conservation Area,MO,6037,Unknown,State Conservation Area,Central Tallgrass Prairie,3,4886,,FALSE,450,TRUE
7215,Dupuis Reserve,FL,21974,South Florida Water Management District,Local Other,Florida Peninsula,10,4911,,FALSE,451,TRUE
8048,Vinton Furnace State Forest,OH,12333,Ohio Department of Natural Resources,State Conservation Area,Western Allegheny Plateau,18,5066,,FALSE,452,TRUE
6605,Hill Country State Natural Area,TX,5382,Texas Parks and Wildlife Department,State Conservation Area,Edwards Plateau,7,5097,,FALSE,453,TRUE
5674,White Lake Wetlands Conservation Area,LA,71602,State Fish and Wildlife,State Conservation Area,Gulf Coast Prairies And Marshes,4,5146,,FALSE,454,TRUE
5613,Bois D'arc,AR,5890,State Fish and Wildlife,State Conservation Area,Upper West Gulf Coastal Plain,8,5150,,FALSE,455,TRUE
4069,Tensas River National Wildlife Refuge,LA,73226,U.S. Fish & Wildlife Service,National Wildlife Refuge,Mississippi River Alluvial Plain,19,5232,,FALSE,456,TRUE
3926,Fort Meade Recreation Area - South Dakota Field Office,SD,6382,Bureau of Land Management,Area of Critical Environmental Concern,Black Hills,10,5337,,FALSE,457,TRUE
2937,Palo Duro Canyon State Park,TX,26959,Texas Parks and Wildlife Department,State Park,Southern Shortgrass Prairie,10,5389,,FALSE,458,TRUE
6464,Schell-Osage Conservation Area,MO,8653,Unknown,State Conservation Area,Osage Plains/Flint Hills Prairie,7,5509,,FALSE,459,TRUE
7551,Tranquility Wildlife Area,OH,4469,Ohio Department of Natural Resources,State Conservation Area,North Central Tillplain,3,5599,,FALSE,460,TRUE
6141,Center Hill Recreation Area,TN,33871,Unknown,Recreation Area,Interior Low Plateau,31,5600,,FALSE,461,TRUE
7122,Clark Hill Wildlife Management Area - J. Strom Thurmond Recreation Area,GA,17597,Unknown & Army Corps of Engineers,State Park,Piedmont,11,5790,,FALSE,462,TRUE
4932,White Oak Wildlife Management Area,TN,6491,Tennessee Wildlife Resources Agency,State Conservation Area,Upper East Gulf Coastal Plain,19,5927,,FALSE,463,TRUE
5249,Love Valley Wildlife Management Area,"OK, TX",12521,Department of Wildlife Conservation,State Conservation Area,Crosstimbers And Southern Tallgrass Prairie,9,6143,,FALSE,464,TRUE
5138,Egg Island Wildlife Management Area,NJ,2682,New Jersey Department of Environmental Protection,Wildlife Management Area,North Atlantic Coast,10,6170,,FALSE,465,TRUE
2628,Mount Baker Wilderness - Mt. Baker National Forest,WA,115839,US Forest Service,National Forest,North Cascades,5,13,387,TRUE,466,TRUE
1318,Signal Peak - Fishlake National Forest,UT,30804,US Forest Service,Inventoried Roadless Area,Utah High Plateaus,5,37,388,TRUE,467,TRUE
4366,Northern California Chapparral - Ukiah Field Office,CA,10367,Bureau of Land Management,,California North Coast,4,85,389,TRUE,468,TRUE
1576,AGUA FRIA NM - Hassayampa Field Office,AZ,70880,Bureau of Land Management,National Monument,Apache Highlands,13,136,,FALSE,469,TRUE
2856,Wild and Scenic Rivers - Recreational - Ottawa National Forest,"MI, WI",34958,US Forest Service,Wild and Scenic River,Superior Mixed Forest,4,149,390,TRUE,470,TRUE
4279,McKenna Peak - Tres Rios Field Office,CO,20562,Bureau of Land Management,Wilderness Study Area,Southern Rocky Mountains,8,196,391,TRUE,471,TRUE
3806,John Muir Wilderness - Sierra National Forest,CA,352813,US Forest Service,National Forest,Sierra Nevada,24,224,,FALSE,472,TRUE
3768,Fitzpatrick Wilderness - Shoshone National Forest,WY,198900,US Forest Service,National Forest,Utah-Wyoming Rocky Mountains,7,285,392,TRUE,473,TRUE
6632,Ferris Lake Wild Forest,NY,144987,NYS Department of Environmental Conservation,Nature,Northern Appalachian / Acadian,35,294,,FALSE,474,TRUE
2211,West Face Sacramento Mountains - Lincoln National Forest,NM,40505,US Forest Service,Inventoried Roadless Area,Arizona-New Mexico Mountains,12,433,393,TRUE,475,TRUE
2831,Jupiter Ridge - Olympic National Forest,WA,8621,US Forest Service,Inventoried Roadless Area,Pacific Northwest Coast,6,512,394,TRUE,476,TRUE
722,Clear Creek Serpentine - Central Coast Field Office,CA,27628,Bureau of Land Management,Area of Critical Environmental Concern,California Central Coast,16,531,395,TRUE,477,TRUE
4055,Italian Peak - Targhee National Forest,"ID, MT",138110,US Forest Service,Inventoried Roadless Area,Middle Rockies - Blue Mountains,25,582,,FALSE,478,TRUE
3158,Ferris Mountains - Rawlins Field Office,WY,21861,Bureau of Land Management,Wilderness Study Area,Wyoming Basins,9,611,396,TRUE,479,TRUE
4765,Mount Jefferson Wilderness - Willamette National Forest,OR,69998,US Forest Service,National Forest,West Cascades,12,616,397,TRUE,480,TRUE
1885,Selkirk - Kaniksu National Forest,ID,95118,US Forest Service,Inventoried Roadless Area,Canadian Rocky Mountains,14,645,398,TRUE,481,TRUE
2401,Dark Canyon Wilderness - Manti-La Sal National Forest,UT,46335,US Forest Service,National Forest,Colorado Plateau,30,649,,FALSE,482,TRUE
237,Nopah Range Wilderness - Barstow Field Office,"CA, NV",107017,Bureau of Land Management,"National Public Lands
",Mojave Desert,13,836,,FALSE,483,TRUE
404,Fox Range - Black Rock Field Office,NV,75734,Bureau of Land Management,Wilderness Study Area,Great Basin,18,877,,FALSE,484,TRUE
6753,Elk State Forest - Quehanna Wild Area,PA,21319,PA Bureau of Forestry,State Forest,High Allegheny Plateau,8,991,399,TRUE,485,TRUE
402,Calico Mountains - Black Rock Field Office,NV,64964,Bureau of Land Management,"National Public Lands
",Columbia Plateau,14,1073,400,TRUE,486,TRUE
800,Ed Jenkins - Chattahoochee National Forest,GA,16116,US Forest Service,National Recreation Area,Southern Blue Ridge,39,1140,,FALSE,487,TRUE
7078,Baraga State Forest Area,MI,8046,Michigan Department of Natural Resources,State Conservation Area,Great Lakes,7,1164,401,TRUE,488,TRUE
5064,Cranberry Wildlife Management Area - Monongahela NF,WV,91480,USDA Forest Service,National Forest,Central Appalachian Forest,23,1344,402,TRUE,489,TRUE
7909,Buryanek Game Production Area,SD,4657,State Fish and Wildlife,State Conservation Area,Dakota Mixed-Grass Prairie,4,1383,403,TRUE,490,TRUE
983,Hoodoo - Colville National Forest,WA,7142,US Forest Service,Inventoried Roadless Area,Okanagan,20,1416,,FALSE,491,TRUE
3834,South Kalmiopsis - Siskiyou National Forest,"CA, OR",99899,US Forest Service,Inventoried Roadless Area,Klamath Mountains,14,1497,404,TRUE,492,TRUE
1372,Gearhart Mountain Wilderness - Fremont National Forest,OR,21688,US Forest Service,National Forest,East Cascades - Modoc Plateau,21,1732,,FALSE,493,TRUE
4068,Ten Thousand Islands National Wildlife Refuge,FL,12078,U.S. Fish & Wildlife Service,National Wildlife Refuge,Tropical Florida,6,1797,405,TRUE,494,TRUE
3679,Greenhorn Creek - Sequoia National Forest,CA,28080,US Forest Service,Inventoried Roadless Area,Great Central Valley,11,2057,406,TRUE,495,TRUE
1219,Jacumba Wilderness - El Centro Field Office,CA,27828,Bureau of Land Management,"National Public Lands
",California South Coast,33,2378,,FALSE,496,TRUE
5711,Chincoteague National Wildlife Refuge,"MD, VA",8322,US Fish and Wildlife Service,National Wildlife Refuge,Chesapeake Bay Lowlands,5,2446,,FALSE,497,TRUE
2337,LOWER GILA TERRACES AND HISTORIC TRAILS ACEC - Lower Sonoran Field Office,AZ,62352,Bureau of Land Management,Area of Critical Environmental Concern,Sonoran Desert,31,2579,,FALSE,498,TRUE
3914,Jornada del Muerto - Socorro Field Office,NM,26726,Bureau of Land Management,Wilderness Study Area,Chihuahuan Desert,16,3000,,FALSE,499,TRUE
5951,Apalachicola River Water Management Area,FL,36222,Northwest Florida Water Management District,Watershed Protection Area,East Gulf Coastal Plain,6,3474,,FALSE,500,TRUE
7013,Black Hills National Forest - Pactola Reservoir,SD,3515,Bureau of Reclamation & US Forest Service,National Forest,Black Hills,8,3630,,FALSE,501,TRUE
5276,Belle W. Baruch Institute for Marine and Coastal Sciences,SC,12204,University of South Carolina,,Mid-Atlantic Coastal Plain,14,3653,,FALSE,502,TRUE
6305,Sunklands Conservation Area,MO,27547,Unknown,State Conservation Area,Ozarks,21,3765,,FALSE,503,TRUE
6488,Kenneth Dubuque Memorial State Forest,MA,4518,DCR - Division of State Parks and Recreation,State Forest,Lower New England / Northern Piedmont,6,4158,,FALSE,504,TRUE
1452,Mountain Plover - Glasgow Field Office,MT,24762,Bureau of Land Management,Area of Critical Environmental Concern,Northern Great Plains Steppe,35,4293,,FALSE,505,TRUE
8060,McCurtain County Wilderness Area,OK,13918,Department of Wildlife Conservation,State Conservation Area,Ouachita Mountains,12,4324,,FALSE,506,TRUE
6682,Camp Beauregard Wildlife Management Area,LA,12606,State Department of Natural Resources,State Conservation Area,West Gulf Coastal Plain,9,4493,,FALSE,507,TRUE
7955,Carmelee State Wildlife Management Area,MN,3907,Minnesota Department of Natural Resources,State Conservation Area,Northern Tallgrass Prairie,6,4597,,FALSE,508,TRUE
6292,Pueblo,CO,7409,Colorado Division of Wildlife,State Conservation Area,Central Shortgrass Prairie,8,4657,,FALSE,509,TRUE
5574,Fall Creek Falls,TN,25592,Tennessee Department of Environment and Conservation,State Park,Cumberlands And Southern Ridge And Valley,26,4816,,FALSE,510,TRUE
4943,Lovewell Wildlife Area,KS,4067,State Fish and Wildlife,State Conservation Area,Central Mixed-Grass Prairie,9,4890,,FALSE,511,TRUE
7042,Mason Mountain Wildlife Management Area,TX,5307,Texas Parks and Wildlife Department,State Conservation Area,Edwards Plateau,4,4900,,FALSE,512,TRUE
660,Caprock Canyons State Park,TX,13966,Texas Parks and Wildlife Department,State Park,Southern Shortgrass Prairie,6,4932,,FALSE,513,TRUE
6375,Camp Blanding Military Reservation,FL,71599,FL Dept. of Military Affairs,,South Atlantic Coastal Plain,31,5014,,FALSE,514,TRUE
6621,Wilson Hill Wma,NY,4039,NYS Department of Environmental Conservation,Wildlife Management Area,St. Lawrence - Champlain Valley,9,5113,,FALSE,515,TRUE
3928,South Mountains State Park Dedicated Nature Preserve - South Mountains State Park,NC,13626,"NC DENR, Division of Parks and Recreation",State Park,Piedmont,4,5225,,FALSE,516,TRUE
7911,Pool 5 (Ark. Rv) Recreation Area,AR,4762,Unknown,Recreation Area,Upper West Gulf Coastal Plain,12,5229,,FALSE,517,TRUE
7305,Big Lake,"AR, MO",10803,State Fish and Wildlife,State Recreation Area,Mississippi River Alluvial Plain,20,5251,,FALSE,518,TRUE
7006,Clark State Forest,IN,23672,"Indiana DNR, Forestry Division",State Resource Management Area,Interior Low Plateau,22,5266,,FALSE,519,TRUE
6811,Babcock Ranch Preserve,FL,70355,Trustees of the Internal Improvement Trust Fund,Private Conservation,Florida Peninsula,21,5351,,FALSE,520,TRUE
4446,Upper Mississippi River National Wildlife And Fish Refuge,"IL, MN, WI",29389,U.S. Fish & Wildlife Service,National Wildlife Refuge,Prairie-Forest Border,13,5396,,FALSE,521,TRUE
5070,Kaw Wildlife Management Area,OK,7433,Department of Wildlife Conservation,State Conservation Area,Osage Plains/Flint Hills Prairie,6,5406,,FALSE,522,TRUE
5171,Stonewall Jackson Lake Wildlife Management Area,WV,18399,Army Corps of Engineers,Wildlife Management Area,Western Allegheny Plateau,37,5626,,FALSE,523,TRUE
320,Big Boggy National Wildlife Refuge,TX,4188,U.S. Fish & Wildlife Service,National Wildlife Refuge,Gulf Coast Prairies And Marshes,11,5678,,FALSE,524,TRUE
621,Caddo National Grassland,TX,10772,US Forest Service,,Crosstimbers And Southern Tallgrass Prairie,3,5774,,FALSE,525,TRUE
6218,Lowndes Wildlife Management Area,AL,5211,State Fish and Wildlife,State Conservation Area,Upper East Gulf Coastal Plain,16,5803,,FALSE,526,TRUE
4950,Rathbun Recreation Area,IA,11549,Unknown,Recreation Area,Central Tallgrass Prairie,26,5991,,FALSE,527,TRUE
6239,Pigeon River Fish And Wildlife Area,IN,5467,"Indiana DNR, Fish and Wildlife Division",State Conservation Area,North Central Tillplain,12,6470,,FALSE,528,TRUE
2614,Boulder River - Mt. Baker National Forest,WA,26813,US Forest Service,Inventoried Roadless Area,North Cascades,16,77,,FALSE,529,TRUE
1178,Long Neck Mesa / Steep Creek / Oak Creek - Steep Creek / Oak - Dixie National Forest,UT,55470,US Forest Service,Inventoried Roadless Area,Utah High Plateaus,14,110,,FALSE,530,TRUE
1000,Chiricahua - Coronado National Forest,AZ,68801,US Forest Service,Inventoried Roadless Area,Apache Highlands,15,146,,FALSE,531,TRUE
1796,South Sierra - Inyo National Forest,CA,39270,US Forest Service,Inventoried Roadless Area,Sierra Nevada,21,169,,FALSE,532,TRUE
1554,Raggeds Wilderness - Gunnison National Forest,CO,48147,US Forest Service,National Forest,Southern Rocky Mountains,5,180,407,TRUE,533,TRUE
5632,Lake George Wild Forest,NY,20582,NYS Department of Environmental Conservation,State Forest,Northern Appalachian / Acadian,24,203,,FALSE,534,TRUE
1130,West - South Bachelor - Deschutes National Forest,OR,24929,US Forest Service,Inventoried Roadless Area,West Cascades,6,206,408,TRUE,535,TRUE
3271,Ignacio Chavez - Rio Puerco Field Office,NM,32187,Bureau of Land Management,Wilderness Study Area,Arizona-New Mexico Mountains,7,309,409,TRUE,536,TRUE
2304,Machesna Mountain Wilderness - Los Padres National Forest,CA,16576,US Forest Service,National Forest,California Central Coast,14,387,410,TRUE,537,TRUE
3156,Blowout Penstemon ACEC - Rawlins Field Office,WY,20850,Bureau of Land Management,Area of Critical Environmental Concern,Wyoming Basins,6,427,411,TRUE,538,TRUE
2959,Cottontail Point/Pilot Peak - Payette National Forest,ID,92203,US Forest Service,Inventoried Roadless Area,Middle Rockies - Blue Mountains,18,441,412,TRUE,539,TRUE
2504,Thatcher - Mendocino National Forest,CA,13856,US Forest Service,,California North Coast,7,497,413,TRUE,540,TRUE
118,Arches National Park,UT,76940,National Park Service,National Park,Colorado Plateau,22,517,414,TRUE,541,TRUE
175,High Uintas Wilderness - Ashley National Forest,UT,271446,US Forest Service,National Forest,Utah-Wyoming Rocky Mountains,22,562,415,TRUE,542,TRUE
7709,Bowstring State Forest,MN,18924,Minnesota Department of Natural Resources,State Resource Management Area,Superior Mixed Forest,23,676,,FALSE,543,TRUE
810,Southern Nantahala Wilderness - Chattahoochee National Forest,"GA, NC",11591,US Forest Service,National Forest,Southern Blue Ridge,21,712,416,TRUE,544,TRUE
3949,Big Creek - St. Joe National Forest,ID,69555,US Forest Service,Inventoried Roadless Area,Canadian Rocky Mountains,17,720,,FALSE,545,TRUE
4237,Kawich - Tonopah Field Office,NV,68387,Bureau of Land Management,Wilderness Study Area,Great Basin,12,727,417,TRUE,546,TRUE
4241,Queer Mountain - Tonopah Field Office,NV,85063,Bureau of Land Management,Wilderness Study Area,Mojave Desert,11,743,418,TRUE,547,TRUE
985,Profanity - Colville National Forest,WA,28542,US Forest Service,Inventoried Roadless Area,Okanagan,13,844,,FALSE,548,TRUE
3695,Woolstaff - Sequoia National Forest,CA,37530,US Forest Service,Inventoried Roadless Area,Great Central Valley,4,1206,419,TRUE,549,TRUE
5755,State Game Land 013,PA,50646,PA Game Commission,State Land,High Allegheny Plateau,14,1504,,FALSE,550,TRUE
4617,Devils Gulch - Wenatchee National Forest,WA,24418,US Forest Service,Inventoried Roadless Area,East Cascades - Modoc Plateau,17,1597,420,TRUE,551,TRUE
3828,North Kalmiopsis - Siskiyou National Forest,OR,84653,US Forest Service,Inventoried Roadless Area,Klamath Mountains,18,1596,,FALSE,552,TRUE
3501,Santa Rosa And San Jacinto - San Bernardino National Forest,CA,19446,US Forest Service,,California South Coast,19,1675,,FALSE,553,TRUE
1205,Twin Peaks Wilderness Study Area - Eagle Lake Field Office,"CA, NV",90625,Bureau of Land Management,Wilderness Study Area,Columbia Plateau,34,1760,,FALSE,554,TRUE
5461,Bald Eagle State Forest,PA,180802,PA Bureau of Forestry,State Forest,Central Appalachian Forest,38,1864,,FALSE,555,TRUE
6018,Sand Flats State Forest,NY,2532,NYS Department of Environmental Conservation,State Forest,St. Lawrence - Champlain Valley,4,2008,421,TRUE,556,TRUE
2839,South Quinault - Olympic National Forest,WA,8719,US Forest Service,Inventoried Roadless Area,Pacific Northwest Coast,14,2149,,FALSE,557,TRUE
2926,Palen/McCoy Wilderness - Palm Springs/S. Coast Field Office,CA,236218,Bureau of Land Management,"National Public Lands
",Sonoran Desert,29,2488,,FALSE,558,TRUE
7906,Chinati Mountains State Natural Area - Chinati Mountains,TX,37500,Texas Parks and Wildlife Department,State Conservation Area,Chihuahuan Desert,13,2729,,FALSE,559,TRUE
1053,Crocodile Lake National Wildlife Refuge,FL,5525,U.S. Fish & Wildlife Service,National Wildlife Refuge,Tropical Florida,11,3208,,FALSE,560,TRUE
7590,Pigeon River Country State Forest Area,MI,102451,Michigan Department of Natural Resources,State Conservation Area,Great Lakes,29,3317,,FALSE,561,TRUE
5976,Suggs Mill Pond Game Land Dedicated Nature Preserve - Suggs Mill Pond Game Land,NC,9346,NC Wildlife Resources Commission,State Recreation Area,Mid-Atlantic Coastal Plain,9,3338,,FALSE,562,TRUE
5291,Grassland Reserve Program - Prairie Canyonlands,CO,5477,The Nature Conservancy,Grassland Reserve Program,Central Shortgrass Prairie,7,3733,,FALSE,563,TRUE
6321,Current River Conservation Area,MO,28789,Unknown,State Conservation Area,Ozarks,25,3932,,FALSE,564,TRUE
1074,Tongue River Breaks - Custer National Forest,MT,16938,US Forest Service,Inventoried Roadless Area,Northern Great Plains Steppe,31,4075,,FALSE,565,TRUE
2861,Black Fork Mountain Wilderness - Ouachita National Forest,"AR, OK",13347,US Forest Service,National Forest,Ouachita Mountains,8,4093,,FALSE,566,TRUE
6547,Sicily Island Hills Wildlife Management Area,LA,7489,State Fish and Wildlife,State Conservation Area,Mississippi River Alluvial Plain,4,4358,,FALSE,567,TRUE
2141,Las Vegas National Wildlife Refuge,NM,8711,U.S. Fish & Wildlife Service,National Wildlife Refuge,Southern Shortgrass Prairie,4,4628,,FALSE,568,TRUE
6930,State Game Land 120,PA,7254,PA Game Commission,State Land,Western Allegheny Plateau,10,4654,,FALSE,569,TRUE
956,Colorado Bend State Park,TX,4749,Texas Parks and Wildlife Department,State Park,Edwards Plateau,3,4786,,FALSE,570,TRUE
