place_id,geom_hex
900613,0106000020e6100000030000000103000000010000000a000000abe74aa169aa52c04596b82e92da4340f6fcf96f5fa852c0d9de01da06d943409eb7322e89aa52c0d99136b2c8da434073a664c4c3a752c01ef4b9a6b3dc43407502bad3c8a652c0a2633e3cbcd74340cbcf956ef7a752c09811f64eb2d84340f0848eaf44a752c08d77dd1d3ad5434007d2ac9baca752c09e66f599a7d44340c45f13a974a952c06e70ba962ad64340abe74aa169aa52c04596b82e92da43400103000000020000000f000000cf35a3625aa552c04e0b422efbd74340ca07748185a552c0f99b9c8524d8434094b59cb4afa552c0d768ebac3fd84340e5df684ac2a552c093cc25df46d8434085a621a4c5a552c0e2c028c748d84340ba4ea906c7a552c088131bc949d84340037c46c8c8a552c0da6e09454bd84340bcd2d46f03a652c02536868695d8434097d0bab221a852c037e46206a1df4340351f0612cda552c0172da5d6d4e043408dc925f707a652c0ced975d689dd4340d8b7f8c164a552c084645abca9dc4340bd1bd20515a552c0a5573c3275dd434018ccb2c733a452c05c3d36a058db4340cf35a3625aa552c04e0b422efbd7434004000000fa127785b8a552c0c3fe809692d8434085c51395c5a552c072a8b12d93d8434016d24541baa552c0755c634649d84340fa127785b8a552c0c3fe809692d843400103000000020000000e000000cd525f3b40a252c020d165a71fdb43404be4482929a352c038d5d63e0cdb43403001422078a352c05b7b867c0bda4340fe120b6446a252c0bba3281157d943402ec9068f94a252c01df8e0b776d8434092092f6ea5a252c0d5b1080319d94340d00e18d351a352c09ad5c0f903d943405eac833226a352c0013992a642d84340489451cc3ea452c014c9342ef8dc4340f0c6e0fbe7a352c02c337bacc3df4340100994997aa352c0221689787ce04340ba2a96af00a352c078ccf4c3f3df4340e19a69c23ca352c04ab6bab868dd4340cd525f3b40a252c020d165a71fdb4340040000006d7c10b467a352c098050efa31dc43407cffc9324fa352c0bc2eb9ef05dc4340c7642b4220a352c0421e34da99dc43406d7c10b467a352c098050efa31dc4340
900597,0106000020e61000000200000001030000000100000025000000467aaa62be555ec03cc0d8d5c91b424065c8f772be555ec000d0df442a1d4240efda23682c555ec0766aa3604b1d42407b34e0a846555ec0fb7820f19d174240e06fd474e8525ec0a631dffc951642401fc9725ee7525ec06236f6a5c9134240c2c4216320525ec066809288aa1342400ec99b1ad1515ec026185131341242402472940bb4515ec0532740111a0e4240ba4fc721cd525ec04786b4971b0e4240701116acf1515ec09f8ab143440e42406d2b759612525ec073187a88ac1042401035c4cc07585ec0f7247eb0d11342407c78f948f4595ec0feb0c13b92114240db6537c5565b5ec0d4b4101d0c134240d983fef7305c5ec08d390b405b1042409d129ebfda5d5ec0884796ca06104240589b5a375e5d5ec0d1d95438570f42408a227e169d5b5ec0f403896655104240a36084e46c5c5ec0ed4202b2110e424021aae2c8245c5ec05e949e5bbc0c424074c36adc775d5ec0b827e9b3120e424063e0c463825e5ec038d19d6f59114240b7533330615f5ec0e1a0cbaf9812424060d26095fd5e5ec0143b7fef3c1342409fc1f68d965f5ec0dbc20e1654144240da641a9a305f5ec0047dd73ff0164240e2a14d978c5f5ec0473ded6079184240b533b019315f5ec0d159f761e219424009364810995f5ec03538184e4b1b424013480a2c2e5f5ec03967f18a821b4240f7252103ca5f5ec0214a4a292b1c4240cc5c76901d5e5ec08c8bcfd55f1c42405d998ae28c5d5ec00ebfc08eac1a4240ee058c09c35d5ec0e5d13acff21c424084fcfe7207565ec0c9ba5e872b1d4240467aaa62be555ec03cc0d8d5c91b42400103000000130000007800000081c8981a1b675ec09f3bc0584a2d4240658ea796b1675ec0cd003937d22c4240cb94da8b1a675ec04162c598ce2c424028b8606e19675ec020ebac18d72b424045ded8474a655ec04f9c4ccfa42b42409388a3070f645ec0f7f004340c24424082dbc2f508635ec01f409ead6b22424016f2dc5e4f635ec07fa3792e0a214240e98a416eda635ec0b382ee8d0921424091e7cf5d41635ec035c23c70af1f4240c2114bf776635ec07cdcf86e571d4240b675f3eaf0625ec098f93c9f571d4240e26ee653fc625ec042796d600e20424063fcb29a79625ec0f7beecb284204240e15dc2bcb7625ec083a5d711bb22424095731e4dc4635ec086f3d33307244240aa0c51034d645ec0d5ed7b0a4826424000d29f4b8c635ec0a9c333a3f62942404da19d9a07625ec03cadca5a002a42407c62b5c672615ec0102b217ae727424085e4dda686605ec04b165fe473274240c2f166e0a35f5ec0494965f42425424077832bdafc5e5ec0501f156b23254240c03a100fec5e5ec097a4e4216a234240e9e21146605d5ec0dc079280612242402ac30dd6495d5ec07cc51468b51e42403ffbcdae915f5ec0938824063a1e42409152f39043605ec0ca71ebe65a1b4240c8ff6ae9f35f5ec0167de1d4d91942402058233918615ec0d8a15e0748174240c233760f91605ec01c5b9e640b1742401e68edb904615ec0a07b439d4f15424062a542c2f45f5ec09568cdca35124240d44db861b55f5ec00cf57966fa1542402c71bc5d5d5f5ec0967d9efb1c174240acc65e21ad5f5ec00f8dea03501442405adf6fa5275f5ec0b84e7ec21e134240b18ef305d35f5ec0133c109eed1242407d1e0f4f465f5ec0b6eb7bb421124240e9ad7a49b85f5ec08d3a8694ec11424058b3354a945e5ec021d8f4c23e1142400e31b502b55d5ec0c9eac7b9e50d4240198244bd315b5ec0a1abd4e1eb0a42409208fe2ef2595ec02905e4ad6d0a42406a774cd9dd595ec02acba2940e0b4240e28b7014c5585ec06246d05fa4094240f3bd08e717595ec05352c39fbc07424081432239145b5ec0a8f0d3c803054240c0527fac155b5ec0e6b58836e20142404b9a9e8d6b5d5ec0f59c9c0392014240df95dbd08d5d5ec03997c828380242406de60a24ff5d5ec0f6d1c150410242402a6aa5d4bf5d5ec00071177bbb0242400da2ccc0355e5ec0c793a4a8f0044240b8cae994505f5ec02ed2d339f2064240a4434290cf5f5ec01b43395db906424015c9eef04f5e5ec058251f84690442409a58e1362f5e5ec0821accde39024240d5208efc625d5ec07fd2c71f5c0142405ddf0c9e605d5ec090ac77a9afff41401961d39e335e5ec0ed262e0a490042409a694f831c5f5ec0ababfc1310ff414039dd606dde605ec0edb9066a51014240b0b34a62e85f5ec09ea246c329044240abeff7e2e85f5ec0759e23cf8c0842404b4bb81423615ec0a3c944cea207424061cab92fee615ec036ae898f260842405fac4ce99f615ec014413eb3de064240e34a0f8532625ec0edcbf998dd064240343315ac31625ec0b5358f97c8074240c8ee89abc1625ec030185986c507424057666b5127625ec0e19342889e094240b4718924de635ec034fdc66ca2084240093cddb1df635ec06ae798889c094240011d4fd703655ec0545685d29d094240425a7d20f8645ec0fdd82c39680c4240e3f4121e1e665ec0c5be43ff6d0c424011bbcf1b1c665ec0009bee00390e4240f87957b844675ec0f55960543d0e424041676d7546675ec0bebaade02610424078bdc1f166685ec09eb4718412104240090f512361685ec06a95ec150b124240d186c9445f695ec09ad75ff116124240b9cb132917695ec053d1ee727c1342408fe8aca8a6695ec0b925f7a17c134240db7a9eb2a6695ec010eac41b5e154240ea6d6c700c695ec04a8a221f2e174240da4d8bf52a6a5ec0ff22ca0678184240ec6fa40c496a5ec0eadce03fcc194240d0c91793706b5ec05c2bbf803c1b4240037260885a6e5ec0d4fa156b3a1c4240b9f2c690b46e5ec056ddb777cf1d4240686f7f9e39705ec0d6f886d5411f4240a56368cf756f5ec04af4ef6f7e20424018a385d36f705ec0428e647d421f42409eaf69ca80705ec08540d8220c2042409cf8c7da69715ec0cc5a66ee14244240060338f848735ec0d3d4ed000c254240c7381d36f9725ec08a2bd2ac0b264240b0c4ba97d9735ec039be923fa52642400646f44e3d735ec0bb3298274c2842405ba1502b89725ec0657a455a472842409efe305819725ec0a00c4c02a62a4240f39ff859df725ec0a005391deb2e42405f3640a463745ec00561e636dd2f424078439031da745ec00c739970ae33424005c48e678d715ec0b138a9ed9f3342400f697634ff705ec025f01b7fe4324240d95ddd43ff705ec0fd824d00993342409f8e7d340c6f5ec0162c17a183334240d4ec9b23c36e5ec052e9de5a94324240cb05bd84556e5ec09fa7421d863342405f9096e8c46c5ec0b9cb4943803342409afec7ab8d6c5ec00543bda2592f4240988c2876916a5ec050ad9661bd2f42405635503d966a5ec0518ca145df2d42400a7244c76d695ec074a91fc8d52d4240a5d0e29022695ec0169ca1a9af2f424097305c3e20675ec095913d0b312f424081c8981a1b675ec09f3bc0584a2d424004000000daeed02552685ec07671c451f91942404edd5aed3f6c5ec051e9db17a31f4240bb2c49ba31685ec0ba8402057a194240daeed02552685ec07671c451f919424004000000f9d51c3c09675ec09802dc3e2e1842403f359fc071675ec0866aa60d56184240e8b795a929675ec048241363e8174240f9d51c3c09675ec09802dc3e2e18424004000000ee51b2edd6675ec070d0987fa21a42409958e2bff5665ec00401533858184240373cd468da665ec0c6cda41c93184240ee51b2edd6675ec070d0987fa21a424004000000a557bca3e2655ec027aa3d9c401c42409f8c9e26ec655ec0ab33157d721b424098fada46dc655ec0553899193e1c4240a557bca3e2655ec027aa3d9c401c4240040000001ed0feec11695ec07dea207c471f4240b5afdced87675ec02ecbd1b7e61c4240c5644c4adf685ec0505f7b7a2e1f42401ed0feec11695ec07dea207c471f424004000000ec1704803f6c5ec0157785d7d82042404e78589ab26c5ec09972578f11214240b0b4853db46c5ec0cea332eb10214240ec1704803f6c5ec0157785d7d8204240070000007562b20bd8655ec0b310914e321242407cc22a58ec655ec0bfe1e2542c124240f00caa6ec6655ec06fb677b82b1242402ef806e9c6655ec0c57320a0e012424047b9230a6c655ec0e14aa4b8101342409169ecd1d8655ec0d62bead3111342407562b20bd8655ec0b310914e321242400600000050f5c160d9655ec06d6312b912134240b7c566156b655ec0430003a011134240af9d48286b655ec0bebcd82de3134240cdd5c964fb655ec02ae20807eb134240a84d989ad8655ec078f443373312424050f5c160d9655ec06d6312b91213424005000000dcc8011617695ec0891eb3a0f313424012d51fd8f6675ec0691ce62bf3134240ec5c2c0f3f685ec02ec7c915e11442409c4b451417695ec004e678666a144240dcc8011617695ec0891eb3a0f3134240040000008f7506173f685ec0abcd3e0bbb16424090120e8399685ec0b00dcd20bb164240d19c05f23e685ec0f2b31a6fce1542408f7506173f685ec0abcd3e0bbb1642400400000078878e7bbd6e5ec07d5f57a63d1f4240059006f22b6e5ec09c2965d4c21e4240a1d6a3c6e36d5ec00a001a383c1f424078878e7bbd6e5ec07d5f57a63d1f424004000000df32c4039f685ec0d1a805eab52642408fd06b77c3685ec0b5ff722cb9264240b889bf49a0685ec0f8104a9c9a264240df32c4039f685ec0d1a805eab52642400500000071e4287b6b5b5ec085f40f87b00742404b05cca5b45b5ec062610ec38b094240783b13ff465c5ec00f53bec28b0942409c343cfd465c5ec0239846552708424071e4287b6b5b5ec085f40f87b00742400400000006395aa473645ec0779dcd9ae122424038fb87f1bf645ec025a159a5ce2342407c0d7c7605655ec0be49fd7ce222424006395aa473645ec0779dcd9ae12242400500000008b2a9020a665ec03604dce599234240ae46c2a6c0655ec00b7a384eac224240dc17a1f02d655ec0d5791ae7b022424009599f4b77655ec06edac6e49923424008b2a9020a665ec03604dce59923424005000000d962a24625655ec05a20675571274240cf8add0bb8655ec00a701c98732742406c61890bb8655ec03c483bef8a2642405a7ebf4625655ec0873354ee8a264240d962a24625655ec05a2067557127424004000000727c9d9d1b675ec025ab019b7b28424030cdc3b91b675ec063e30cfafe274240a522a632fb655ec0e4a6d6c276284240727c9d9d1b675ec025ab019b7b28424004000000a23ae621996f5ec0bcdd049aba214240dbcd59e59f6f5ec07f881d86c1214240a2e735ebb36f5ec0cddae42c91214240a23ae621996f5ec0bcdd049aba214240
900593,0106000020e61000000a0000000103000000080000004f0000001251200c690557c0f11092f3037c404032d81dc9d50557c08f7aafe1727a4040b01034c3d40557c058885cbc81794040f91b3a83100557c0b57b7b91497a40408696183a310557c051a8d5e692794040bf71a940de0457c0154b12662a774040ae8ba7274d0557c0306c8959dc744040100c9fe0050557c0db136bd56a744040d1516ef8460557c0abff8d50d5734040fc7b16cdf20457c01688c045bc734040469e0685380557c0bde3fd9272734040656194d7440557c03aecee2637734040c3b6c405f80457c0c1a7ac9b567240405c0c92836e0557c0435040f21e7140402fa0ac5b280657c0a799c0f91e714040cd76df2e280657c0f78f7cc03170404058faf719990557c0196e219c30704040f9ec9e4f970557c03dde22ad546e40407461bd63160557c034ab06fecb6e4040ac992423510457c0526bfbd7ce6c4040a2b18f16990357c08518f9f4886b4040465f1b913e0457c0e50dca58e86a404025a174cd7e0457c0c26fd606266a4040db0cd213ec0357c048dac5f6ba6940404e6c607d3d0457c0ccd54bb6206940406e8f7cd1200457c04431365f4b6840407e9dd48c7d0457c0081573c44b68404071cceab37d0457c0c9f67bdb716640409b9f0c45f00357c09bf34577736640408f7e011e7c0357c091897729e363404072a1a007c60457c001185d71db604040d690ce6f0a0557c0468bd7741b64404028574b1b980557c0e334cd9b93644040c30e9f050b0557c08100261c0b6540404fbf9367c70457c0cf4cf055eb6c4040bb575efc960557c06dd4a5d9dc6d4040a9c4aaac970557c006b15832ef6c404062d74e867b0757c0c3f7d2d2f96c404007ade933ee0757c079fce8120c6c40405388a1a8600857c0d2de345e736d4040d73d7dad840757c03e9fd28be76d40405b861b6f370757c0bb5083f55d6f40401d972fe1870757c056945ea8237140409fef3e17950857c0fbf28f5a8e7240401047961e9e0857c0fec8920e69744040d99f67ecba0957c030b2ae91df7440400ff94b24790957c06de2154271774040c9fb64a1f90957c0cffad44551784040c142e968680957c0abefd5564f784040242778a4f90957c07b3e8b4751784040ae32301cf90957c00ddf8d460e7940400516ea91670957c0962e32738c7940407d54ebe4300c57c050732290637b4040e83c4ddb300c57c033f6747b537c404085f41dda820a57c05a88a58fc27c4040773691a9fc0957c0f8d63bbc587b404064210a45f90957c0de015a22c07c404026220f5f810757c048e881f1847f4040fc02e15dc50757c06220f8fd158140403dba24cf730457c0a0354ee404814040540da88c5d0457c0d351457cab8040400a58e178590457c0e159b81504814040c31fcac4640057c055855c67fe80404064289304020157c0e93aad5d0c804040086cb8c6650057c0fe0001ab02804040b945a9af030157c09fe5c0f00180404048bad4af030157c0452ff1cb09804040a28e37ce080157c01783abea0180404022e32e42090157c08d36506db87d404049262ff1fe0057c07d0ec6c4ad7d4040aa141aa2030157c06c6a126fb87d4040d7ee50f0200057c0970b415bc87c4040723b2b7b850057c0d4d7bc560f794040f039036f060157c0e0a521220d794040dee78bc4060157c061e5a740207b40407559c5394d0557c073cc7571f67a4040a30e163c5c0557c0eb6b9649eb7b4040f2f613b7130557c0f28de42b257c40401251200c690557c0f11092f3037c40401c000000ea989839a70457c0008e74a7977f40405618978f9d0457c0776aa323697e404049339eabff0457c0816957d62a7e4040d28658f8470557c0b4438dc9b37d4040733452b0e50457c0080599e7497c404029611ce8dc0457c0c452c6e9507c404052351c38df0457c01b8cfb88d27c4040b5f23486c30457c06cc33a2b657c40407296fe0ff10457c0a33740a3df7d404054bd4220360557c0c516373e937d4040e39ca9d7f20457c04474b16dee7d40407d7f4241f60457c00799d9c80a7e4040ad68c440c60457c0bf77fbd92a7e4040057d535f750457c0f9148570987e4040b5242926760457c0ea0ea17ac77c4040ae3c2e2e760457c0369fccc5c77c40400b7a6b29760457c04c5bb6d0bf7c4040af4a9ee95a0357c06e132e91be7c4040dd3bdf36570357c0c436199da67e4040ca572aed5a0357c0cb465de5c57c4040758c9fce5b0357c0679f2c43977e404095eab947750457c06b3540aea77e40405ec0ed72730457c0b269ed7dcf7e4040a5c29c0b750457c0f635c672ce7e40408942d0ee740457c0da4c980ae17e40400fdf0528730457c0f6e759dad57e4040b59ce3ed620457c0f0283a9236804040ea989839a70457c0008e74a7977f404005000000fc0c42eddc0857c0f3961ce2d17b40408cc2a89bdd0857c029ecf011be7c4040c7dcd8fb6a0957c0a04dfacdbe7c4040d36681b46a0957c09822ae66d17b4040fc0c42eddc0857c0f3961ce2d17b404004000000d9353c693e0757c0b78abfec8572404059baeb3bf80657c06e79a1bf8672404078686f0d3c0757c07ac7ccaa78734040d9353c693e0757c0b78abfec85724040040000002c37e3a53b0757c0697485b064744040057ab54c670657c000c0b618647440403292fb753a0757c08b8bee41da7440402c37e3a53b0757c0697485b0647440400400000066f435d6ab0857c01f3606aa4976404091fd182a900857c090b1708c49764040c43571c2ab0857c04aaea552bc76404066f435d6ab0857c01f3606aa4976404004000000ef113756dc0857c0865b2ef4cc77404015b43691960857c03c31df48cc774040bccd432bdc0857c0a5695cb521784040ef113756dc0857c0865b2ef4cc77404004000000674835ae700157c071ec66e89680404045fab7eb640157c046e21bab8880404059250367590157c00a9b20bc96804040674835ae700157c071ec66e896804040010300000001000000040000000d694e5d760557c0438ddf0f767b4040fdde8940680557c058eb6480a57b40402319a032710557c097a5f968627b40400d694e5d760557c0438ddf0f767b404001030000000100000004000000ba17bb42550557c064233920fa7b404029368b475a0557c06c22bc06f07b4040a6a56ac8560557c02de55892f77b4040ba17bb42550557c064233920fa7b404001030000000100000004000000cf140795e00457c065489bc7d47c4040e6bc1927e30457c0ea493903d97c4040284b80a4e40457c0ec198490db7c4040cf140795e00457c065489bc7d47c4040010300000001000000040000008181aa58ff0457c08177653c0c7d404095e6ef21100557c027dae49a407d404000d16966ed0457c0d0ca445fea7c40408181aa58ff0457c08177653c0c7d404001030000000100000004000000a26e277c150557c02c9d4bd74c7d40406021f2411f0557c0b6e7596d5b7d40405bd33754150557c082124f9e4c7d4040a26e277c150557c02c9d4bd74c7d4040010300000001000000040000009d1c84e1350557c05a5473a68c7d404067eac180350557c0164f2029897d4040ff0db8c2350557c0ac4f79068a7d40409d1c84e1350557c05a5473a68c7d4040010300000003000000170000004dcb6714dc0357c052f59099ce694040d4833c9a450457c02796f878b16a40404b30b228870357c0c3589c177c6b4040d6ccc989520557c086fbd76c3570404003ee1318e70457c0bc29de3e5f72404051b4dc15380557c0118072b03f73404096dba164e70457c0ab63a437ad734040be0d38b7f80457c04170b9c3e87340400965f0f2370557c06d72ee98dd7340403ae680ccf90457c011ee4f38667440403801ea80270557c0b831ab72117540402b1685cab30457c013cad538437540407f8f8eeb130557c0eb6027aae875404031214356a20457c05d1f60bf4a7640400ac05875010557c07df0838e4e7a404082edf8856c0557c0081d34bdb07a4040dee78bc4060157c061e5a740207b4040946a96ef750157c0cbc9ce48bf6f4040991ba2f2fb0057c054e54c82876a4040a15dd4264b0257c08b31216e286a4040eefadb7c4c0257c0f8952ee94c684040297a8be50b0457c0e4b61f864b6840404dcb6714dc0357c052f59099ce69404004000000b91eef94180257c0911fab4ec16f40404a15d5914a0257c0faf56ec2c16f4040d88e62c7180257c00706df4ec16f4040b91eef94180257c0911fab4ec16f404004000000bf5d56475f0357c074df48b7df7440404fc1ea35680357c06bab7b31a9744040fce67e33530357c00f52fff8bb744040bf5d56475f0357c074df48b7df74404001030000000100000004000000d044957c730457c01425bde3cf7f404069bc631c6c0457c0f5adb1aad47f4040f59fec7e730457c0ae588764ce7f4040d044957c730457c01425bde3cf7f4040010300000001000000040000007da3a93f5f0457c00aa193b202814040de8b6f995f0457c0e2dac55f048140404416b0215d0457c09dfef141048140407da3a93f5f0457c00aa193b202814040
